marca-id;marca-descr;produto-classe;produto-ean;produto-dun;produto-conservacao;produto-descr
10;Friboi - Do Chef;Bovinos;0789850331013;;Congelado;Carne Moída (Patinho) - Do Chef
2;Friboi;Bovinos;0789850331043;;Congelado;Contra Filé Sem Ponta Fracionado Partido - Friboi
2;Friboi;Bovinos;0789850331147;;Resfriado;Contra Filé Sem Ponta Fracionado Partido - Friboi
11;Friboi - Maturatta;Bovinos;0789850331186;;Congelado;Contra Filé Cortado - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331187;;Congelado;Coração Da Alcatra - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331188;;Congelado;Cupim A - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331189;;Congelado;Filé De Costela - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331190;;Congelado;Filé Mignon - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331191;;Congelado;Fralda - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331195;;Congelado;Maminha Da Alcatra - Maturatta
11;Friboi - Maturatta;Bovinos;0789850331196;;Congelado;Picanha - Maturatta
2;Friboi;Bovinos;0789850331296;;Congelado;Coxão Mole - Friboi
2;Friboi;Bovinos;0789850331331;;Congelado;Paleta Sem Músculo (Pá) - Friboi
13;Friboi - Black;Bovinos;0789854202511;;Congelado;Filé De Costela (2,5 A 3,5Kg) - Black Friboi
13;Friboi - Black;Bovinos;0789850331344;;Congelado;Coração Da Alcatra Sem Rolha E Com Gordura - Black Friboi
13;Friboi - Black;Bovinos;0789850331442;;Congelado;Contra Filé (4,5 A 5,5Kg) Com Cordão E Com Aba - Black Friboi
13;Friboi - Black;Bovinos;0789850331504;;Congelado;Coração Da Alcatra Sem Rolha E Sem Gordura - Black Friboi
13;Friboi - Black;Bovinos;0789850331519;;Congelado;Picanha - Black Friboi
2;Friboi;Bovinos;0789850331527;;Congelado;Fralda - Friboi
10;Friboi - Do Chef;Bovinos;0789850331573;;Congelado;FILÉ MIGNON CUBOS (0,900 A 1Kg) GRAMATURADO - DO CHEF
2;Friboi;Bovinos;0789850331625;;Congelado;Coxão Duro - Friboi
2;Friboi;Bovinos;0789850331626;;Congelado;Patinho - Friboi
2;Friboi;Bovinos;0789850331627;;Congelado;Filé Mignon - Friboi
2;Friboi;Bovinos;0789850331628;;Congelado;Coração Da Alcatra - Friboi
2;Friboi;Bovinos;0789850331629;;Congelado;Lagarto - Friboi
2;Friboi;Bovinos;0789850331630;;Congelado;Maminha Da Alcatra - Friboi
2;Friboi;Bovinos;0789850331631;;Congelado;Fralda - Friboi
2;Friboi;Bovinos;0789850331632;;Congelado;Coxão Mole - Friboi
2;Friboi;Bovinos;0789850331633;;Congelado;Picanha - Friboi
2;Friboi;Bovinos;0789850331634;;Congelado;Músculo Mole E Duro - Friboi
2;Friboi;Bovinos;0789850331635;;Congelado;Capa De Filé - Friboi
2;Friboi;Bovinos;0789850331636;;Congelado;Contra Filé - Friboi
2;Friboi;Bovinos;0789850331644;;Congelado;Alcatra Com Maminha - Friboi
13;Friboi - Black;Bovinos;0789435100262;;Congelado;Lagarto Sem Gordura - Black Friboi
13;Friboi - Black;Bovinos;0789435101613;;Congelado;Maminha Da Alcatra - Black Friboi
12;Friboi - 1953;Bovinos;0789435115818;;Resfriado;Coração Da Alcatra Sem Rolha E Com Gordura - 1953
10;Friboi - Do Chef;Bovinos;0789435118751;;Congelado;Lombo Bovino - Do Chef
2;Friboi;Bovinos;0789435120014;;Congelado;Rúmen Branqueado - Friboi
12;Friboi - 1953;Bovinos;0789435141302;;Resfriado;Filé Mignon Porcionado - 1953
10;Friboi - Do Chef;Bovinos;0789435147327;;Congelado;Fralda Red - Do Chef
12;Friboi - 1953;Bovinos;0789435160827;;Congelado;Coração Da Alcatra (Sem Rolha E Com Gordura) - 1953
13;Friboi - Black;Bovinos;0789435165845;;Congelado;Acém (Chuck Eye Roll) Porcionado - Black Friboi
12;Friboi - 1953;Bovinos;0789435101338;;Congelado;FILÉ DE COSTELA (TOMAHAWK) EM PEDAÇOS (0,5 a 2,5KG)- 1953
12;Friboi - 1953;Bovinos;0789435101484;;Resfriado;Coração Da Paleta - 1953
12;Friboi - 1953;Bovinos;0789435101948;;Congelado;Filé De Costela (Bife Ancho 2,5 A 3,5Kg) - 1953
12;Friboi - 1953;Bovinos;0789435102010;;Congelado;Coxão Duro - 1953
12;Friboi - 1953;Bovinos;0789435102013;;Congelado;Patinho - 1953
12;Friboi - 1953;Bovinos;0789435102175;;Congelado;Filé De Costela (Bife Ancho Acima De 3,5Kg) - 1953
2;Friboi;Bovinos;0789435103236;;Resfriado;Coração Da Alcatra - Friboi
10;Friboi - Do Chef;Bovinos;0789435104064;;Congelado;Filé De Costela (2 A 4Kg) Com Aba - Do Chef
2;Friboi;Bovinos;0789435104075;;Congelado;Contra Filé Sem Filé Mignon Com Osso - Friboi
13;Friboi - Black;Bovinos;0789435104347;;Congelado;Filé De Costela Com Osso (Tomahawk Inteiro ) - Black Friboi
12;Friboi - 1953;Bovinos;0789435105083;;Resfriado;Músculo Mole E Duro - 1953
12;Friboi - 1953;Bovinos;0789435105098;;Resfriado;Fralda Red - 1953
10;Friboi - Do Chef;Bovinos;0789435105464;;Resfriado;Filé De Costela (2 A 4Kg) - Do Chef
10;Friboi - Do Chef;Bovinos;0789435105776;;Congelado;Cupim A Fatiado - Do Chef
2;Friboi;Bovinos;0789435105881;;Resfriado;Costela Do Traseiro (Janelão) Com Osso - Friboi
12;Friboi - 1953;Bovinos;0789435107560;;Congelado;Lagarto - 1953
2;Friboi;Bovinos;0789435107716;;Resfriado;Músculo (Mole E Duro) - Friboi
10;Friboi - Do Chef;Bovinos;0789435107864;;Congelado;Alcatra Completa (Acima De 6,8Kg) - Do Chef
10;Friboi - Do Chef;Bovinos;0789435107888;;Congelado;Maminha Da Alcatra - Do Chef
13;Friboi - Black;Bovinos;0789435108107;;Congelado;Coração Da Paleta - Black Friboi
2;Friboi;Bovinos;0789435108239;;Resfriado;Acém (Costelinha Parcial) - Friboi
2;Friboi;Bovinos;0789435108986;;Congelado;Diafragma - Friboi
13;Friboi - Black;Bovinos;0789435109239;;Congelado;Peixinho - Black Friboi
2;Friboi;Bovinos;0789435109379;;Congelado;Paleta Com Músculo - Friboi
2;Friboi;Bovinos;0789435109417;;Resfriado;Peito - Friboi
2;Friboi;Bovinos;0789435109562;;Congelado;Peito - Friboi
10;Friboi - Do Chef;Bovinos;0789435102215;;Congelado;Coração Da Alcatra Sem Rolha - Do Chef
10;Friboi - Do Chef;Bovinos;0789435109593;;Congelado;Alcatra Completa (5,5 A 6,8Kg) - Do Chef
12;Friboi - 1953;Bovinos;0789435109685;;Congelado;Coração Da Alcatra Red - 1953
2;Friboi;Bovinos;0789435109705;;Resfriado;Peixinho Bovino - Friboi
12;Friboi - 1953;Bovinos;0789435109954;;Resfriado;Coxão Duro - 1953
2;Friboi;Bovinos;0789435110244;;Congelado;Paleta Sem Músculo (Pá) - Friboi
2;Friboi;Bovinos;0789435110579;;Resfriado;Peito (Pedaços) - Friboi
2;Friboi;Bovinos;0789435183899;;Congelado;Costela Do Dianteiro (0,8 A 1,2Kg) (Cubos) - Friboi
12;Friboi - 1953;Bovinos;0789435189582;;Congelado;Costela Do Traseiro (Quadrada) - 1953
12;Friboi - 1953;Bovinos;0789435189586;;Congelado;Costela Do Traseiro (3 Ripas) Com Osso - 1953
13;Friboi - Black;Bovinos;0789435192353;;Resfriado;Filé De Costela (Bife Ancho) Dividido - Black Friboi
12;Friboi - 1953;Bovinos;0789435100114;;Resfriado;Fralda Porcionada - 1953
10;Friboi - Do Chef;Bovinos;0789435104456;;Resfriado;Cupim A (Fatiado) - Do Chef
2;Friboi;Bovinos;0789850331738;;Congelado;Lombinho Do Diafragma - Friboi
10;Friboi - Do Chef;Bovinos;0789850331903;;Congelado;Ponta De Agulha Sem Osso - Do Chef
12;Friboi - 1953;Bovinos;0789956725104;;Congelado;Peito (Brisket) Em Pedaços - 1953
12;Friboi - 1953;Bovinos;0789435110605;;Congelado;Lombo Bovino - 1953
10;Friboi - Do Chef;Bovinos;0789435110396;;Congelado;Fralda (Acima De 1,5Kg) - Do Chef
2;Friboi;Bovinos;0789435179028;;Congelado;Alcatra - Friboi
2;Friboi;Bovinos;0789850331997;;Congelado;Contra Filé Cong IQF (Bife 80 A 100G) - Friboi
12;Friboi - 1953;Bovinos;0789435111411;;Resfriado;Filé De Costela (Bife Ancho Acima De 3,5Kg) - 1953
10;Friboi - Do Chef;Bovinos;0789435111536;;Congelado;Picanha - Do Chef
11;Friboi - Maturatta;Bovinos;0789435111454;;Congelado;Ponta De Peito (Brisket) - Maturatta
12;Friboi - 1953;Bovinos;0789435111702;;Congelado;Filé Mignon (Cabeça E Cauda) - 1953
2;Friboi;Bovinos;0789851575352;;Resfriado;Músculo Mole E Duro Fracionado - Friboi
10;Friboi - Do Chef;Bovinos;0789851575531;;Congelado;Cupim A (3,5 A 5Kg) - Do Chef
2;Friboi;Bovinos;0789435112095;;Congelado;Acém Completo - Friboi
2;Friboi;Bovinos;0789851575616;;Congelado;Bife Do Vazio - Friboi
10;Friboi - Do Chef;Bovinos;0789435106180;;Resfriado;Filé Mignon (Centro) - Do Chef
12;Friboi - 1953;Bovinos;0789435106192;;Resfriado;Contra Filé (4,5 A 5,5Kg) - 1953
2;Friboi;Bovinos;0789851575653;;Resfriado;Filé Mignon Sem Trança - Friboi
13;Friboi - Black;Bovinos;0789435112099;;Resfriado;Raquete (Shoulder) - Black Friboi
13;Friboi - Black;Bovinos;0789435112102;;Resfriado;Fralda Red - Black Friboi
13;Friboi - Black;Bovinos;0789435112103;;Resfriado;Picanha (Abaixo De 1,35Kg) - Black Friboi
13;Friboi - Black;Bovinos;0789435112105;;Resfriado;Maminha Da Alcatra - Black Friboi
13;Friboi - Black;Bovinos;0789435112386;;Resfriado;Acém (Porcionado) - Black Friboi
12;Friboi - 1953;Bovinos;0789435112388;;Resfriado;Peito (Brisket) Em Pedaços - 1953
12;Friboi - 1953;Bovinos;0789851575812;;Resfriado;Lombo - 1953
13;Friboi - Black;Bovinos;0789435112110;;Congelado;Coração Da Alcatra (Baby Beef) - Black Friboi
13;Friboi - Black;Bovinos;0789435112151;;Congelado;Coração Da Alcatra (Bombom) Sem Gordura - Black Friboi
13;Friboi - Black;Bovinos;0789435112131;;Resfriado;Coração Da Alcatra (Bombom) Sem Gordura - Black Friboi
13;Friboi - Black;Bovinos;0789435112144;;Resfriado;Filé Mignon (3 A 4 Libras) - Black Friboi
13;Friboi - Black;Bovinos;0789435112140;;Congelado;Filé De Costela (Bife Ancho) - Black Friboi
2;Friboi;Bovinos;0789830229032;;Resfriado;Filé De Costela (1 A 2Kg) - Friboi
13;Friboi - Black;Bovinos;0789851575680;;Congelado;Acém Com Osso (Short Rib) - Black Friboi
13;Friboi - Black;Bovinos;0789854202644;;Congelado;Costela Do Dianteiro - Black Friboi
13;Friboi - Black;Bovinos;0789851575672;;Congelado;Filé Mignon (3 A 4 Libras) Sem Trança - Black Friboi
13;Friboi - Black;Bovinos;0789956721235;;Resfriado;Filé Mignon (4 A 5 Libras) - Black Friboi
13;Friboi - Black;Bovinos;0789851575756;;Congelado;Filé De Costela Com Osso (Prime Rib) - Black Friboi
13;Friboi - Black;Bovinos;0789435112143;;Congelado;T-Bone Bovino - Black Friboi
2;Friboi;Bovinos;0789956723428;;Congelado;Ossos Patela - Friboi
10;Friboi - Do Chef;Bovinos;0789851575966;;Congelado;Carne Moída Tubete (1Kg) - Do Chef
12;Friboi - 1953;Bovinos;0789435112561;;Resfriado;Coxão Mole - 1953
13;Friboi - Black;Bovinos;0789435112636;;Congelado;Timo Bovino (Sangria E Coraçao) - Black Friboi
2;Friboi;Bovinos;0789435112659;;Congelado;Diafragma - Friboi
2;Friboi;Bovinos;0789854202000;;Congelado;Patinho IQF (Bife 100 A 120G) - Friboi
2;Friboi;Aves;0789629533520;;Congelado;Tirinhas Empanada De Frango Pacote (1Kg) - C.Vale
2;Friboi;Bovinos;0789801733514;;Congelado;Picanha Suína - Friella
10;Friboi - Do Chef;Bovinos;0789854202265;;Resfriado;Filé Mignon (Acima De 5 Libras) Sem Trança - Do Chef
2;Friboi;Bovinos;0789854202270;;Resfriado;Lagarto - Friboi
13;Friboi - Black;Bovinos;0789854202271;;Resfriado;Lagarto (Red) - Black Friboi
2;Friboi;Bovinos;0789830228732;;Congelado;Coração Da Alcatra Fracionado - Friboi
10;Friboi - Do Chef;Outros;0789854202653;;Congelado;Mandioca Palito Pacote (2Kg) - Do Chef
10;Friboi - Do Chef;Outros;0789854202654;;Congelado;Mandioca Em Pedaços Pacote (2Kg) - Do Chef
10;Friboi - Do Chef;Pescados;0789956724992;;Congelado;Filé De Polaca Do Alasca IQF - Do Chef
10;Friboi - Do Chef;Bovinos;0789854202438;;Resfriado;Filé Mignon (Cabeça E Cauda) - Do Chef
2;Friboi;Bovinos;0789854202443;;Congelado;Mocotó (Serrado) - Friboi
11;Friboi - Maturatta;Bovinos;0789843086160;;Resfriado;Filé De Costela (Bife Ancho) - Maturatta
13;Friboi - Black;Bovinos;0789854202570;;Congelado;Ossobuco (3Cm) Porcionado - Black Friboi
13;Friboi - Black;Bovinos;0789854202578;;Congelado;Costela Do Dianteiro (Assado Em Tiras) - Black Friboi
13;Friboi - Black;Bovinos;0789854202579;;Congelado;Contra Filé Dividido Com Capa E Aba - Black Friboi
2;Friboi;Bovinos;0789854202673;;Resfriado;Fralda Red - Friboi
13;Friboi - Black;Bovinos;0789854202698;;Resfriado;Contra Filé Dividido Com Capa E Aba - Black Friboi
2;Friboi;Bovinos;0789956723051;;Congelado;Lombo Bovino - Friboi
2;Friboi;Bovinos;0789603125067;;Resfriado;Bananinha Do Contra Filé - Friboi
13;Friboi - Black;Bovinos;0789854202798;;Congelado;Raquete (Shoulder) - Black Friboi
13;Friboi - Black;Bovinos;0789854202799;;Congelado;Peito (Brisket) - Black Friboi
13;Friboi - Black;Bovinos;0789854202838;;Congelado;Picanha Fatiada - Black Friboi
2;Friboi;Bovinos;0789854202842;;Congelado;Acém Em Cubos Pacote IQF - Friboi
2;Friboi;Bovinos;0789854202844;;Congelado;Acém Em Iscas Pacote - Friboi
2;Friboi;Bovinos;0789854202843;;Congelado;Paleta Em Cubos IQF 30Mm - Friboi
2;Friboi;Bovinos;0789854202846;;Congelado;Paleta Com Músculo IQF Iscas - Friboi
13;Friboi - Black;Bovinos;0789854202847;;Resfriado;Contra Filé Com Capa E Aba - Black Friboi
13;Friboi - Black;Bovinos;0789854202856;;Congelado;Coxão Mole - Black Friboi
13;Friboi - Black;Bovinos;0789854202858;;Congelado;Patinho - Black Friboi
13;Friboi - Black;Bovinos;0789854202857;;Congelado;Coxão Duro - Black Friboi
10;Friboi - Do Chef;Pescados;0789956724986;;Congelado;Filé De Tilápia Sem Pele (5Kg) - Do Chef
10;Friboi - Do Chef;Outros;0789956720073;;Congelado;Polenta Palito (2Kg) Pacote - Do Chef
10;Friboi - Do Chef;Outros;0789956720076;;Congelado;Polenta Em Pedaços Pacote (2Kg) - Do Chef
13;Friboi - Black;Bovinos;0789956720346;;Congelado;Acém Com Osso (Short Rib - Steak) - Black Friboi
2;Friboi;Bovinos;0789830228546;;Congelado;Picanha - Friboi
2;Friboi;Aves;0789731853540;;Resfriado;Queijo Mussarela (4Kg) - Davaca
2;Friboi;Aves;0789731851915;;Resfriado;Queijo Prato (2,5Kg) - Davaca
2;Friboi;Bovinos;0789854202989;;Resfriado;Jerked Beef Traseiro (1Kg) - Friboi
10;Friboi - Do Chef;Bovinos;0789956720665;;Congelado;Carne Moída Tubete (1Kg) - Do Chef
2;Friboi;Bovinos;0789956720696;;Congelado;Lombinho Do Diafragma - Friboi
2;Friboi;Bovinos;0789956720700;;Congelado;Patinho IQF (Bife 60A 80G) - Friboi
13;Friboi - Black;Bovinos;0789956720703;;Congelado;Bananinha Do Contra Filé - Black Friboi
2;Friboi;Bovinos;0789956720707;;Congelado;Patinho IQF (Bife 80 A 100G) - Friboi
2;Friboi;Bovinos;0789956720710;;Congelado;Coxão Mole IQF (Bife 100 A 120G) - Friboi
10;Friboi - Do Chef;Pescados;0789956724997;;Congelado;Filé De Merluza Sem Pele Interfolhado (60 A 200G) - Do Chef
10;Friboi - Do Chef;Outros;0789956720856;;Congelado;Brócolis Pacote (2Kg) - Do Chef
10;Friboi - Do Chef;Outros;0789956720857;;Congelado;Couve-Flor Pacote (2Kg) - Do Chef
10;Friboi - Do Chef;Outros;0789956720859;;Congelado;Ervilha Pacote (2Kg) - Do Chef
2;Friboi;Bovinos;0789854202986;;Resfriado;Jerked Beef Traseiro (500G) - Friboi
2;Friboi;Bovinos;0789956720559;;Resfriado;Jerked Beef Retalho (30Kg) - Friboi
2;Friboi;Bovinos;0789854202991;;Resfriado;Jerked Beef Ponta De Agulha (5Kg) - Friboi
2;Friboi;Bovinos;0789854202993;;Resfriado;Jerked Beef Traseiro (5Kg) - Friboi
2;Friboi;Bovinos;0789956720558;;Temperatura Ambiente;Jerked Beef Peito 2 Pelos (30Kg) - Friboi
2;Friboi;Bovinos;0789603120507;;Temperatura Ambiente;Jerked Beef Dianteiro (30Kg) - Friboi
2;Friboi;Bovinos;0789603125104;;Resfriado;Jerked Beef Traseiro (30Kg) - Friboi
2;Friboi;Bovinos;0789854202992;;Resfriado;Jerked Beef Dianteiro (5Kg) - Friboi
2;Friboi;Bovinos;0789603120508;;Resfriado;Jerked Beef Bovino Paleta (30Kg) - Friboi
2;Friboi;Bovinos;0789830229033;;Resfriado;Lagarto - Friboi
2;Friboi;Bovinos;0789956721294;;Congelado;Carne Moída (Patinho) IQF - Friboi
2;Friboi;Bovinos;0789956721398;;Congelado;Contra Filé IQF (Bife 60 A 80G) - Friboi
10;Friboi - Do Chef;Bovinos;0789956721362;;Congelado;Carne Moída IQF (2Kg) - Do Chef
2;Friboi;Bovinos;0789956720953;;Congelado;Carne Moída Tubete (500G) - Friboi
2;Friboi;Bovinos;0789603120509;;Temperatura Ambiente;Jerked Beef Coxão Duro (30Kg) - Friboi
2;Friboi;Bovinos;0789854202985;;Resfriado;Jerked Beef Dianteiro (500G) - Friboi
2;Friboi;Bovinos;0789854202988;;Resfriado;Jerked Beef Dianteiro (1Kg) - Friboi
2;Friboi;Bovinos;0789854202990;;Resfriado;Jerked Beef Ponta De Agulha (1Kg) - Friboi
2;Friboi;Bovinos;0789854202987;;Resfriado;Jerked Beef Ponta De Agulha (500G) - Friboi
2;Friboi;Bovinos;0789603120510;;Resfriado;Jerked Beef Cupim (30Kg) - Friboi
10;Friboi - Do Chef;Bovinos;0789956721549;;Congelado;Costela Do Traseiro (Janela) Com Osso - Do Chef
10;Friboi - Do Chef;Bovinos;0789956721550;;Congelado;Costela Do Traseiro (Janelão) Com Osso - Do Chef
10;Friboi - Do Chef;Bovinos;0789956721552;;Congelado;Costela Do Traseiro (Tira Master) Com Osso - Do Chef
2;Friboi;Bovinos;0789956721554;;Congelado;Costela Do Traseiro Tiras Com Osso - Friboi
2;Friboi;Bovinos;0789956721555;;Congelado;Costela Do Traseiro (Minga) Com Osso - Friboi
2;Friboi;Bovinos;0789956721556;;Congelado;Costela Do Traseiro (Janelão) Com Osso - Friboi
10;Friboi - Do Chef;Bovinos;0789956721562;;Congelado;Costela Do Traseiro (Quadrada) Com Osso - Do Chef
10;Friboi - Do Chef;Bovinos;0789956721564;;Congelado;Costela Do Traseiro (Minga) Com Osso - Do Chef
2;Friboi;Bovinos;0789956721717;;Resfriado;Peito - Friboi
10;Friboi - Do Chef;Bovinos;0789956722087;;Congelado;Costela Dianteiro - Do Chef
2;Friboi;Bovinos;0789956722119;;Congelado;Músculo IQF Em Cubos 30Mm - Friboi
2;Friboi;Bovinos;0789956722122;;Congelado;Costela Do Traseiro (Minga Sem Osso) - Friboi
13;Friboi - Black;Bovinos;0789956722127;;Resfriado;Coração Da Alcatra (Baby Beef) Com Gordura Dividido - Black Friboi
10;Friboi - Do Chef;Bovinos;0789956722136;;Resfriado;Contra Filé (3,5 A 4,5Kg) - Do Chef
10;Friboi - Do Chef;Bovinos;0789956722137;;Congelado;Contra Filé (3,5 A 4,5Kg) - Do Chef
10;Friboi - Do Chef;Bovinos;0789956722140;;Resfriado;Alcatra (4,5 A 5,5Kg) - Do Chef
10;Friboi - Do Chef;Bovinos;0789956722141;;Congelado;Alcatra (4,5 A 5,5Kg) - Do Chef
2;Friboi;Bovinos;0789956722185;;Congelado;Fígado - Friboi
2;Friboi;Bovinos;0789956722225;;Congelado;Coração Da Alcatra (Bife 90 A 100G) IQF - Friboi
2;Friboi;Bovinos;0789956722247;;Congelado;Rabo - Friboi
2;Friboi;Bovinos;0789956722248;;Congelado;Rúmen Branqueado (Bucho) Sem Retículo - Friboi
2;Friboi;Bovinos;0789956722249;;Congelado;Língua - Friboi
13;Friboi - Black;Bovinos;0789956722358;;Congelado;Coxão Mole (Sem Capa) - Black Friboi
2;Friboi;Bovinos;0789956722387;;Congelado;Cupim B (0,5 A 4Kg) - Friboi
2;Friboi;Bovinos;0789956722388;;Resfriado;Cupim B (0,5 A 4Kg) - Friboi
2;Friboi;Bovinos;0789956722390;;Congelado;Cupim A (1,5 A 4Kg) - Friboi
2;Friboi;Bovinos;0789956722391;;Resfriado;Cupim B Fracionado - Friboi
2;Friboi;Bovinos;0789956722392;;Congelado;Cupim B Fracionado - Friboi
2;Friboi;Bovinos;0789956722393;;Resfriado;Cupim A (Bolinha) - Friboi
2;Friboi;Bovinos;0789956722394;;Congelado;Cupim A (Bolinha) - Friboi
2;Friboi;Bovinos;0789956722437;;Congelado;Costela Do Traseiro Porcionada (Minga) - Friboi
13;Friboi - Black;Bovinos;0789956722528;;Congelado;Bochecha - Black Friboi
2;Friboi;Bovinos;0789603121731;;Resfriado;Jerked Beef Coxão Duro (5Kg) - Friboi
10;Friboi - Do Chef;Pescados;0789956724971;;Congelado;Filé De Tilápia Sem Pele Pacote (800G) - Do Chef
10;Friboi - Do Chef;Bovinos;0789956722663;;Congelado;Filé Mignon (3 A 4 Libras) Sem Trança - Do Chef
10;Friboi - Do Chef;Bovinos;0789956722664;;Congelado;Filé Mignon (4 A 5 Libras) Sem Trança - Do Chef
10;Friboi - Do Chef;Bovinos;0789956722665;;Congelado;Filé Mignon (Acima De 5 Libras) Sem Trança - Do Chef
2;Friboi;Bovinos;0789956722668;;Congelado;Coxão Mole Fracionado - Friboi
2;Friboi;Bovinos;0789956722788;;Congelado;Fígado - Friboi
2;Friboi;Bovinos;0789956722790;;Congelado;Rúmen Branqueado (Bucho) - Friboi
2;Friboi;Bovinos;0789956722793;;Congelado;Coração Bovino - Friboi
2;Friboi;Bovinos;0789956722794;;Congelado;Rabo - Friboi
11;Friboi - Maturatta;Bovinos;0789956722881;;Resfriado;Ponta De Peito - Maturatta
13;Friboi - Black;Bovinos;0789956722975;;Congelado;Contra Filé Com Capa E Aba - Black Friboi
2;Friboi;Bovinos;0789956723015;;Congelado;Coxão Duro (Bifes 50 A 60G) IQF - Friboi
2;Friboi;Bovinos;0789956723016;;Congelado;Coxão Duro (Bifes 70 A 80G) IQF - Friboi
2;Friboi;Bovinos;0789956723017;;Congelado;Coxão Duro IQF (Bife 90 A 100G) - Friboi
2;Friboi;Bovinos;0789956723018;;Congelado;Coxão Duro Bifes IQF (110 A 120G) - Friboi
2;Friboi;Bovinos;0789956723044;;Congelado;Coxão Duro IQF ( Bife 100 A 120G) - Friboi
2;Friboi;Bovinos;0789854202632;;Congelado;Lagarto Fracionado - Friboi
13;Friboi - Black;Bovinos;0789956723047;;Congelado;Coração Da Paleta Com Gordura - Black Friboi
13;Friboi - Black;Bovinos;0789956723048;;Congelado;Capa De Filé - Black Friboi
2;Friboi;Bovinos;0789956721923;;Congelado;Jerked Beef Coxão Duro (500G) - Friboi
12;Friboi - 1953;Bovinos;0789956723258;;Congelado;Matambre - 1953
10;Friboi - Do Chef;Outros;0789956723259;;Congelado;Batata Palito 9Mm Pacote (2Kg) - Do Chef
10;Friboi - Do Chef;Outros;0789956723286;;Congelado;Batata Palito 9Mm Pacote (400G) - Do Chef
10;Friboi - Do Chef;Outros;0789956723431;;Congelado;Seleta De Legumes Pacote (2Kg) - Do Chef
13;Friboi - Black;Bovinos;0789956723444;;Congelado;T-Bone Porcionado - Black Friboi
10;Friboi - Do Chef;Outros;0789956723453;;Congelado;Mandioca Supreme Pacote (1,1Kg) - Do Chef
13;Friboi - Black;Bovinos;0789956724031;;Congelado;Filé De Costela (Master Beef) Com Osso - Black Friboi
10;Friboi - Do Chef;Pescados;0789956724967;;Congelado;Filé De Polaca Do Alasca Pacote (800G) - Do Chef
2;Friboi;Bovinos;0789956721810;;Resfriado;Jerked Beef Ponta De Agulha (400G) - Friboi
12;Friboi - 1953;Bovinos;0789956724434;;Resfriado;Contra Filé Em Pedaços - 1953
12;Friboi - 1953;Bovinos;0789956724435;;Resfriado;Filé De Costela (Bife Ancho) Em Pedaços - 1953
12;Friboi - 1953;Bovinos;0789956724436;;Resfriado;Coração Da Alcatra (Bombom) - 1953
12;Friboi - 1953;Bovinos;0789956724437;;Resfriado;Coração Da Alcatra (Baby Beef) - 1953
12;Friboi - 1953;Bovinos;0789956724438;;Resfriado;Raquete (Shoulder)- 1953
12;Friboi - 1953;Bovinos;0789956724439;;Resfriado;Maminha Da Alcatra - 1953
12;Friboi - 1953;Bovinos;0789956724440;;Resfriado;Picanha - 1953
12;Friboi - 1953;Bovinos;0789956724441;;Resfriado;Filé Mignon - 1953
12;Friboi - 1953;Bovinos;0789956724442;;Resfriado;Fralda - 1953
12;Friboi - 1953;Bovinos;0789956724443;;Resfriado;Picanha Fatiada - 1953
12;Friboi - 1953;Bovinos;0789956724444;;Resfriado;Acém (Chuck Eye Roll) Porcionado - 1953
12;Friboi - 1953;Bovinos;0789956724445;;Congelado;Costela Do Dianteiro - 1953
12;Friboi - 1953;Bovinos;0789956724446;;Resfriado;Coração Da Paleta Red - 1953
12;Friboi - 1953;Bovinos;0789956724447;;Resfriado;Bife Do Vazio Red - 1953
10;Friboi - Do Chef;Outros;0789956729865;;Congelado;Carré Ovino Curto - Do Chef
10;Friboi - Do Chef;Outros;0789956729869;;Congelado;Carré Ovino Francês (16 A 18) - Do Chef
10;Friboi - Do Chef;Outros;0789956729867;;Congelado;Carré Ovino Francês (12 A 14) - Do Chef
10;Friboi - Do Chef;Outros;0789956729868;;Congelado;Carré Ovino Francês (14 A 16) - Do Chef
10;Friboi - Do Chef;Outros;0789956729872;;Congelado;Carré Ovino T-Bone (Sela) - Do Chef
10;Friboi - Do Chef;Bovinos;0789956729873;;Congelado;Costela Ovina Com Osso - Do Chef
10;Friboi - Do Chef;Suínos;0789956729876;;Congelado;Pernil Ovino Com Osso (1,3 A 1,8Kg) - Do Chef
10;Friboi - Do Chef;Suínos;0789956729877;;Congelado;Pernil Ovino Com Osso (1,8 A 2,3Kg) - Do Chef
10;Friboi - Do Chef;Suínos;0789956729878;;Congelado;Pernil Ovino Com Osso (Acima De 2,3Kg) - Do Chef
10;Friboi - Do Chef;Suínos;0789956729882;;Congelado;Pernil Ovino Stinco Com Osso - Do Chef
10;Friboi - Do Chef;Bovinos;0789956729874;;Congelado;Paleta Ovina (Abaixo De 1,8Kg) - Do Chef
10;Friboi - Do Chef;Bovinos;0789956729875;;Congelado;Paleta Ovina (Acima De 1,8Kg) - Do Chef
12;Friboi - 1953;Bovinos;0789956725033;;Congelado;Acém (Chuck Eye Roll) Porcionado - 1953
12;Friboi - 1953;Bovinos;0789956725034;;Congelado;Bife Do Vazio Red - 1953
